> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
S37, 2025-01-01 01:43:00.000,38896486.86,204402428.2,37.4,,,,,,,,,,,,
S37, 2025-01-01 01:43:30.000,38896476.91,204402348.2,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:44:00.000,38896460.52,204402268.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:44:30.000,38896445.83,204402189,37.4,,,,,,,,,,,,
S37, 2025-01-01 01:45:00.000,38896434.98,204402110.2,37.3,,,,,,,,,,,,
S37, 2025-01-01 01:45:30.000,38896419.45,204402032.1,37.9,,,,,,,,,,,,
S37, 2025-01-01 01:46:00.000,38896401.61,204401953.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:46:30.000,38896378.41,204401875.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 01:47:00.000,38896373.45,204401797.5,37.4,,,,,,,,,,,,
S37, 2025-01-01 01:47:30.000,38896361.34,204401719.5,38.1,,,,,,,,,,,,
S37, 2025-01-01 01:48:00.000,38896343.03,204401641.7,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:48:30.000,38896337.72,204401564.2,38.3,,,,,,,,,,,,
S37, 2025-01-01 01:49:00.000,38896318.2,204401487,38.1,,,,,,,,,,,,
S37, 2025-01-01 01:49:30.000,38896300.72,204401410.3,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:50:00.000,38896290.61,204401334.6,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:50:30.000,38896278.41,204401258.7,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:51:00.000,38896263.78,204401182.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:51:30.000,38896242.11,204401107,38,,,,,,,,,,,,
S37, 2025-01-01 01:52:00.000,38896234.28,204401031.5,37.4,,,,,,,,,,,,
S37, 2025-01-01 01:52:30.000,38896215.98,204400956,37.3,,,,,,,,,,,,
S37, 2025-01-01 01:53:00.000,38896209.63,204400881,37.2,,,,,,,,,,,,
S37, 2025-01-01 01:53:30.000,38896189.92,204400806.2,37.4,,,,,,,,,,,,
S37, 2025-01-01 01:54:00.000,38896179.41,204400731.7,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:54:30.000,38896168.7,204400657.9,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:55:00.000,38896145.23,204400585,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:55:30.000,38896135.03,204400511.9,38.6,,,,,,,,,,,,
S37, 2025-01-01 01:56:00.000,38896121.72,204400438.9,38.6,,,,,,,,,,,,
S37, 2025-01-01 01:56:30.000,38896113.77,204400365.8,38.7,,,,,,,,,,,,
S37, 2025-01-01 01:57:00.000,38896087.72,204400292.7,37.1,,,,,,,,,,,,
S37, 2025-01-01 01:57:30.000,38896082.41,204400220,37.5,,,,,,,,,,,,
S37, 2025-01-01 01:58:00.000,38896068.3,204400147.7,37.9,,,,,,,,,,,,
S37, 2025-01-01 01:58:30.000,38896053.02,204400075.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 01:59:00.000,38896035.27,204400004.1,37.6,,,,,,,,,,,,
S37, 2025-01-01 01:59:30.000,38896025.95,204399933,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:00:00.000,38896016.8,204399862.8,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:00:30.000,38895998.52,204399792.3,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:01:00.000,38895983.42,204399721.9,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:01:30.000,38895967.73,204399651.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:02:00.000,38895950.95,204399581.6,37.2,,,,,,,,,,,,
S37, 2025-01-01 02:02:30.000,38895939.8,204399511.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:03:00.000,38895935.22,204399442.3,38,,,,,,,,,,,,
S37, 2025-01-01 02:03:30.000,38895914.63,204399373.3,37.1,,,,,,,,,,,,
S37, 2025-01-01 02:04:00.000,38895907.14,204399304.5,37.1,,,,,,,,,,,,
S37, 2025-01-01 02:04:30.000,38895893.73,204399237.1,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:05:00.000,38895887.34,204399169.5,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:05:30.000,38895871.11,204399101.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:06:00.000,38895859.2,204399034.1,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:06:30.000,38895842.81,204398966.7,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:07:00.000,38895834.88,204398899.5,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:07:30.000,38895813.34,204398832.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:08:00.000,38895806.13,204398766,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:08:30.000,38895795.48,204398699.9,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:09:00.000,38895778.03,204398634.2,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:09:30.000,38895769,204398569,38.2,,,,,,,,,,,,
S37, 2025-01-01 02:10:00.000,38895750.56,204398503.9,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:10:30.000,38895741.69,204398438.9,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:11:00.000,38895734.06,204398374,38.9,,,,,,,,,,,,
S37, 2025-01-01 02:11:30.000,38895715.08,204398309.3,39.9,,,,,,,,,,,,
S37, 2025-01-01 02:12:00.000,38895708.05,204398244.9,39.2,,,,,,,,,,,,
S37, 2025-01-01 02:12:30.000,38895699,204398180.7,39.4,,,,,,,,,,,,
S37, 2025-01-01 02:13:00.000,38895685.14,204398117.5,38.5,,,,,,,,,,,,
S37, 2025-01-01 02:13:30.000,38895671.48,204398054.7,39.9,,,,,,,,,,,,
S37, 2025-01-01 02:14:00.000,38895650.94,204397992.6,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:14:30.000,38895648.11,204397930.6,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:15:00.000,38895636.86,204397868.3,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:15:30.000,38895625.7,204397806,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:16:00.000,38895615.98,204397743.9,38.4,,,,,,,,,,,,
S37, 2025-01-01 02:16:30.000,38895601.03,204397682.1,38.1,,,,,,,,,,,,
S37, 2025-01-01 02:17:00.000,38895590.77,204397620.5,39,,,,,,,,,,,,
S37, 2025-01-01 02:17:30.000,38895571.98,204397559.3,37.2,,,,,,,,,,,,
S37, 2025-01-01 02:18:00.000,38895569.33,204397498.7,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:18:30.000,38895562.92,204397438.4,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:19:00.000,38895543.75,204397378.6,39.2,,,,,,,,,,,,
S37, 2025-01-01 02:19:30.000,38895532.7,204397318.6,39.1,,,,,,,,,,,,
S37, 2025-01-01 02:20:00.000,38895519.67,204397259.2,38.5,,,,,,,,,,,,
S37, 2025-01-01 02:20:30.000,38895510.77,204397199.6,39.2,,,,,,,,,,,,
S37, 2025-01-01 02:21:00.000,38895495.95,204397140.3,39.4,,,,,,,,,,,,
S37, 2025-01-01 02:21:30.000,38895488.47,204397081.3,38.8,,,,,,,,,,,,
S37, 2025-01-01 02:22:00.000,38895473.7,204397022.7,39.2,,,,,,,,,,,,
S37, 2025-01-01 02:22:30.000,38895461.3,204396964.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:23:00.000,38895463.08,204396907.2,39.3,,,,,,,,,,,,
S37, 2025-01-01 02:23:30.000,38895449.88,204396850.4,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:24:00.000,38895438.91,204396794.1,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:24:30.000,38895422.06,204396737.7,38.6,,,,,,,,,,,,
S37, 2025-01-01 02:25:00.000,38895413.44,204396681.1,38.5,,,,,,,,,,,,
S37, 2025-01-01 02:25:30.000,38895399.31,204396624.7,38.6,,,,,,,,,,,,
S37, 2025-01-01 02:26:00.000,38895396.55,204396568.6,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:26:30.000,38895382.08,204396512.7,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:27:00.000,38895370.27,204396457.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:27:30.000,38895363.95,204396403,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:28:00.000,38895351.34,204396348.7,37.4,,,,,,,,,,,,
S37, 2025-01-01 02:28:30.000,38895344.86,204396295,37.1,,,,,,,,,,,,
S37, 2025-01-01 02:29:00.000,38895330.22,204396241.3,37.2,,,,,,,,,,,,
S37, 2025-01-01 02:29:30.000,38895318.17,204396187.6,37.4,,,,,,,,,,,,
S37, 2025-01-01 02:30:00.000,38895309.72,204396134.1,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:30:30.000,38895299.33,204396080.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:31:00.000,38895288.94,204396027.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:31:30.000,38895273.88,204395975,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:32:00.000,38895271.64,204395923.2,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:32:30.000,38895262.98,204395871.7,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:33:00.000,38895247.63,204395820.5,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:33:30.000,38895234.48,204395770,38.1,,,,,,,,,,,,
S37, 2025-01-01 02:34:00.000,38895230.75,204395719.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:34:30.000,38895235.55,204395669.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:35:00.000,38895219.16,204395619,38,,,,,,,,,,,,
S37, 2025-01-01 02:35:30.000,38895202.67,204395569.1,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:36:00.000,38895197.25,204395519.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:36:30.000,38895177.89,204395470.3,38.4,,,,,,,,,,,,
S37, 2025-01-01 02:37:00.000,38895177.05,204395422.1,38.9,,,,,,,,,,,,
S37, 2025-01-01 02:37:30.000,38895167.94,204395374.5,38.9,,,,,,,,,,,,
S37, 2025-01-01 02:38:00.000,38895160.84,204395327.1,38.8,,,,,,,,,,,,
S37, 2025-01-01 02:38:30.000,38895144.08,204395279.4,38.6,,,,,,,,,,,,
S37, 2025-01-01 02:39:00.000,38895139.78,204395231.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:39:30.000,38895135.02,204395184.5,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:40:00.000,38895122.5,204395137.5,38.7,,,,,,,,,,,,
S37, 2025-01-01 02:40:30.000,38895118.42,204395091,37.4,,,,,,,,,,,,
S37, 2025-01-01 02:41:00.000,38895105.48,204395044.7,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:41:30.000,38895101.78,204394999.5,38,,,,,,,,,,,,
S37, 2025-01-01 02:42:00.000,38895090.2,204394955.2,38.6,,,,,,,,,,,,
S37, 2025-01-01 02:42:30.000,38895083.66,204394910.6,37.4,,,,,,,,,,,,
S37, 2025-01-01 02:43:00.000,38895077.55,204394866.4,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:43:30.000,38895066.19,204394822.4,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:44:00.000,38895062.63,204394778.7,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:44:30.000,38895045.28,204394734.9,37.2,,,,,,,,,,,,
S37, 2025-01-01 02:45:00.000,38895039.13,204394691.5,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:45:30.000,38895028.23,204394648,38.1,,,,,,,,,,,,
S37, 2025-01-01 02:46:00.000,38895019.13,204394605.2,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:46:30.000,38895009.09,204394563.1,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:47:00.000,38895008.55,204394521.6,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:47:30.000,38895005.58,204394480.2,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:48:00.000,38894995.09,204394439.3,37.3,,,,,,,,,,,,
S37, 2025-01-01 02:48:30.000,38894987.58,204394398.2,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:49:00.000,38894973.63,204394357.1,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:49:30.000,38894968.42,204394316.5,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:50:00.000,38894957.02,204394276.5,37.8,,,,,,,,,,,,
S37, 2025-01-01 02:50:30.000,38894952.47,204394236.5,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:51:00.000,38894945.64,204394197.1,37.8,,,,,,,,,,,,
S37, 2025-01-01 02:51:30.000,38894938.23,204394158.4,37.5,,,,,,,,,,,,
S37, 2025-01-01 02:52:00.000,38894925.63,204394119.5,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:52:30.000,38894918.89,204394081.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:53:00.000,38894915.84,204394042.9,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:53:30.000,38894900.14,204394005.4,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:54:00.000,38894901.73,204393968.1,38.1,,,,,,,,,,,,
S37, 2025-01-01 02:54:30.000,38894894.72,204393930.6,38.4,,,,,,,,,,,,
S37, 2025-01-01 02:55:00.000,38894887.55,204393893.3,38.3,,,,,,,,,,,,
S37, 2025-01-01 02:55:30.000,38894877.55,204393856.4,38.9,,,,,,,,,,,,
S37, 2025-01-01 02:56:00.000,38894872.8,204393819.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 02:56:30.000,38894870.66,204393784.5,37.9,,,,,,,,,,,,
S37, 2025-01-01 02:57:00.000,38894865.72,204393749,38.8,,,,,,,,,,,,
S37, 2025-01-01 02:57:30.000,38894853.89,204393713.4,37.8,,,,,,,,,,,,
S37, 2025-01-01 02:58:00.000,38894851.05,204393678.5,37.7,,,,,,,,,,,,
S37, 2025-01-01 02:58:30.000,38894845.7,204393644,38.1,,,,,,,,,,,,
S37, 2025-01-01 02:59:00.000,38894845.13,204393609.6,38,,,,,,,,,,,,
S37, 2025-01-01 02:59:30.000,38894833.41,204393575.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:00:00.000,38894829.14,204393542.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:00:30.000,38894825.42,204393509.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:01:00.000,38894809.56,204393477.2,38,,,,,,,,,,,,
S37, 2025-01-01 03:01:30.000,38894812.16,204393445.3,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:02:00.000,38894808.67,204393414,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:02:30.000,38894793.98,204393382.1,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:03:00.000,38894779.17,204393350.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:03:30.000,38894776.53,204393318.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:04:00.000,38894777.14,204393287.6,37,,,,,,,,,,,,
S37, 2025-01-01 03:04:30.000,38894754.42,204393256.9,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:05:00.000,38894758.95,204393226.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:05:30.000,38894754.06,204393196.2,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:06:00.000,38894744.98,204393167.1,38.1,,,,,,,,,,,,
S37, 2025-01-01 03:06:30.000,38894744.39,204393138.4,38.5,,,,,,,,,,,,
S37, 2025-01-01 03:07:00.000,38894738,204393109.7,38.1,,,,,,,,,,,,
S37, 2025-01-01 03:07:30.000,38894734.83,204393081.1,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:08:00.000,38894725.8,204393053.1,38.3,,,,,,,,,,,,
S37, 2025-01-01 03:08:30.000,38894723.11,204393025.2,38.5,,,,,,,,,,,,
S37, 2025-01-01 03:09:00.000,38894718.13,204392997.6,38.2,,,,,,,,,,,,
S37, 2025-01-01 03:09:30.000,38894715,204392970.2,38.7,,,,,,,,,,,,
S37, 2025-01-01 03:10:00.000,38894709.27,204392943.2,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:10:30.000,38894699.67,204392917.1,38.8,,,,,,,,,,,,
S37, 2025-01-01 03:11:00.000,38894695.67,204392891.4,39,,,,,,,,,,,,
S37, 2025-01-01 03:11:30.000,38894690.58,204392865.8,38.6,,,,,,,,,,,,
S37, 2025-01-01 03:12:00.000,38894688.45,204392840.6,38.9,,,,,,,,,,,,
S37, 2025-01-01 03:12:30.000,38894683.84,204392815.7,38.8,,,,,,,,,,,,
S37, 2025-01-01 03:13:00.000,38894681.45,204392791.2,39.3,,,,,,,,,,,,
S37, 2025-01-01 03:13:30.000,38894668.52,204392767.2,38.9,,,,,,,,,,,,
S37, 2025-01-01 03:14:00.000,38894666.23,204392743.4,38.5,,,,,,,,,,,,
S37, 2025-01-01 03:14:30.000,38894662.94,204392719.8,37,,,,,,,,,,,,
S37, 2025-01-01 03:15:00.000,38894665.03,204392696.7,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:15:30.000,38894661.69,204392674.4,37.2,,,,,,,,,,,,
S37, 2025-01-01 03:16:00.000,38894647.58,204392652,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:16:30.000,38894650.08,204392630.2,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:17:00.000,38894649.69,204392608.3,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:17:30.000,38894638.09,204392586.6,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:18:00.000,38894634.33,204392565.3,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:18:30.000,38894632.52,204392544.1,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:19:00.000,38894636.23,204392523.4,38.4,,,,,,,,,,,,
S37, 2025-01-01 03:19:30.000,38894618.61,204392502.9,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:20:00.000,38894629.94,204392483.2,38.3,,,,,,,,,,,,
S37, 2025-01-01 03:20:30.000,38894622.09,204392463.9,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:21:00.000,38894612.69,204392445.1,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:21:30.000,38894609.42,204392426.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:22:00.000,38894601.7,204392408.5,38.3,,,,,,,,,,,,
S37, 2025-01-01 03:22:30.000,38894606.47,204392390.1,38.9,,,,,,,,,,,,
S37, 2025-01-01 03:23:00.000,38894600.59,204392372,39.1,,,,,,,,,,,,
S37, 2025-01-01 03:23:30.000,38894596.09,204392354.4,38.7,,,,,,,,,,,,
S37, 2025-01-01 03:24:00.000,38894599.64,204392337.1,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:24:30.000,38894588.8,204392320.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:25:00.000,38894590.42,204392304.5,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:25:30.000,38894582.2,204392288.8,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:26:00.000,38894581.17,204392273.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:26:30.000,38894574.05,204392258.7,38.4,,,,,,,,,,,,
S37, 2025-01-01 03:27:00.000,38894580.75,204392244,39.2,,,,,,,,,,,,
S37, 2025-01-01 03:27:30.000,38894574.53,204392229.5,39.2,,,,,,,,,,,,
S37, 2025-01-01 03:28:00.000,38894570.22,204392215.3,38.6,,,,,,,,,,,,
S37, 2025-01-01 03:28:30.000,38894562.3,204392201.2,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:29:00.000,38894566.3,204392187.6,38.7,,,,,,,,,,,,
S37, 2025-01-01 03:29:30.000,38894570.89,204392174.6,38.5,,,,,,,,,,,,
S37, 2025-01-01 03:30:00.000,38894557.52,204392162.1,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:30:30.000,38894558.44,204392149.9,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:31:00.000,38894558.33,204392138.4,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:31:30.000,38894550.25,204392127.1,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:32:00.000,38894546.72,204392115.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:32:30.000,38894547.19,204392104.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:33:00.000,38894547.33,204392093.7,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:33:30.000,38894548.78,204392083.2,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:34:00.000,38894540.7,204392073.1,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:34:30.000,38894544.22,204392063.5,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:35:00.000,38894534.3,204392054,38.1,,,,,,,,,,,,
S37, 2025-01-01 03:35:30.000,38894534.22,204392045.1,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:36:00.000,38894530.38,204392036.5,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:36:30.000,38894532.45,204392028.2,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:37:00.000,38894526.45,204392020.4,37.2,,,,,,,,,,,,
S37, 2025-01-01 03:37:30.000,38894527.56,204392012.6,38.9,,,,,,,,,,,,
S37, 2025-01-01 03:38:00.000,38894526.17,204392005.1,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:38:30.000,38894523.22,204391997.9,38.4,,,,,,,,,,,,
S37, 2025-01-01 03:39:00.000,38894534.05,204391991.3,38,,,,,,,,,,,,
S37, 2025-01-01 03:39:30.000,38894527.48,204391985.3,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:40:00.000,38894521.48,204391979.6,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:40:30.000,38894526.61,204391974.5,37.9,,,,,,,,,,,,
S37, 2025-01-01 03:41:00.000,38894526.2,204391969.7,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:41:30.000,38894528.47,204391965.1,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:42:00.000,38894521.06,204391960.8,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:42:30.000,38894516.98,204391956.6,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:43:00.000,38894522.8,204391952.8,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:43:30.000,38894526.61,204391949.4,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:44:00.000,38894517.36,204391946.3,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:44:30.000,38894522.66,204391943.8,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:45:00.000,38894520.34,204391941.5,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:45:30.000,38894517.11,204391939.5,37.7,,,,,,,,,,,,
S37, 2025-01-01 03:46:00.000,38894516.92,204391937.8,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:46:30.000,38894510.45,204391936.5,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:47:00.000,38894518.44,204391935.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:47:30.000,38894523.23,204391934.9,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:48:00.000,38894518.39,204391934.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:48:30.000,38894524.91,204391934.5,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:49:00.000,38894519.33,204391935.1,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:49:30.000,38894521.88,204391935.9,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:50:00.000,38894517.25,204391937.1,37.1,,,,,,,,,,,,
S37, 2025-01-01 03:50:30.000,38894521.3,204391938.7,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:51:00.000,38894521.52,204391940.7,37.8,,,,,,,,,,,,
S37, 2025-01-01 03:51:30.000,38894519.13,204391943.1,37.1,,,,,,,,,,,,
S37, 2025-01-01 03:52:00.000,38894520.89,204391945.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:52:30.000,38894519.33,204391948.5,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:53:00.000,38894518.97,204391951.7,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:53:30.000,38894516.27,204391955.6,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:54:00.000,38894519.13,204391960,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:54:30.000,38894519.95,204391964.7,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:55:00.000,38894522.44,204391969.7,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:55:30.000,38894523.45,204391975.1,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:56:00.000,38894518.64,204391980.6,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:56:30.000,38894521.69,204391986.6,37.6,,,,,,,,,,,,
S37, 2025-01-01 03:57:00.000,38894520.94,204391992.9,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:57:30.000,38894525.22,204391999.7,37.3,,,,,,,,,,,,
S37, 2025-01-01 03:58:00.000,38894529.81,204392006.8,38,,,,,,,,,,,,
S37, 2025-01-01 03:58:30.000,38894530.34,204392014.2,37.4,,,,,,,,,,,,
S37, 2025-01-01 03:59:00.000,38894526.69,204392021.9,37.5,,,,,,,,,,,,
S37, 2025-01-01 03:59:30.000,38894536.2,204392030,37.6,,,,,,,,,,,,
S37, 2025-01-01 04:00:00.000,38894532.77,204392038.2,38,,,,,,,,,,,,
S37, 2025-01-01 04:00:30.000,38894535.19,204392046.9,37.8,,,,,,,,,,,,
S37, 2025-01-01 04:01:00.000,38894538.8,204392056,37.3,,,,,,,,,,,,
S37, 2025-01-01 04:01:30.000,38894538.03,204392065.2,37.6,,,,,,,,,,,,
S37, 2025-01-01 04:02:00.000,38894545.98,204392075.2,38.4,,,,,,,,,,,,
S37, 2025-01-01 04:02:30.000,38894542.14,204392085.6,37.7,,,,,,,,,,,,
S37, 2025-01-01 04:03:00.000,38894546.25,204392096.3,38.1,,,,,,,,,,,,
S37, 2025-01-01 04:03:30.000,38894541.86,204392107.4,37.7,,,,,,,,,,,,
S37, 2025-01-01 04:04:00.000,38894543.94,204392118.8,37.1,,,,,,,,,,,,
S37, 2025-01-01 04:04:30.000,38894558.89,204392130,37,,,,,,,,,,,,
S37, 2025-01-01 04:05:00.000,38894564.5,204392141.5,37.9,,,,,,,,,,,,
S37, 2025-01-01 04:05:30.000,38894556.06,204392153.6,38.1,,,,,,,,,,,,
S37, 2025-01-01 04:06:00.000,38894561.05,204392166.1,37.1,,,,,,,,,,,,
S37, 2025-01-01 04:06:30.000,38894567.88,204392178.2,37.6,,,,,,,,,,,,
S37, 2025-01-01 04:07:00.000,38894567.55,204392190.8,38.4,,,,,,,,,,,,
S37, 2025-01-01 04:07:30.000,38894569.64,204392204.1,38.4,,,,,,,,,,,,
S37, 2025-01-01 04:08:00.000,38894571.91,204392218,38.3,,,,,,,,,,,,
S37, 2025-01-01 04:08:30.000,38894573.89,204392232.9,38.4,,,,,,,,,,,,
S37, 2025-01-01 04:09:00.000,38894578.23,204392248.2,39,,,,,,,,,,,,
S37, 2025-01-01 04:09:30.000,38894576.41,204392263.8,38.6,,,,,,,,,,,,
S37, 2025-01-01 04:10:00.000,38894579.92,204392279.6,37.7,,,,,,,,,,,,
S37, 2025-01-01 04:10:30.000,38894579.88,204392295.8,38.6,,,,,,,,,,,,
S37, 2025-01-01 04:11:00.000,38894585.33,204392312.4,39.2,,,,,,,,,,,,
S37, 2025-01-01 04:11:30.000,38894587.8,204392329.3,39.8,,,,,,,,,,,,
