> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
S37, 2025-01-02 06:22:00.000,38897719.88,204408862.5,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:22:30.000,38897746.09,204408960.5,38.5,,,,,,,,,,,,
S37, 2025-01-02 06:23:00.000,38897764.34,204409058.7,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:23:30.000,38897781.33,204409157.3,39.1,,,,,,,,,,,,
S37, 2025-01-02 06:24:00.000,38897801.17,204409256.2,38.5,,,,,,,,,,,,
S37, 2025-01-02 06:24:30.000,38897817.5,204409355.4,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:25:00.000,38897836.52,204409454.8,37.3,,,,,,,,,,,,
S37, 2025-01-02 06:25:30.000,38897854.63,204409554.5,38.2,,,,,,,,,,,,
S37, 2025-01-02 06:26:00.000,38897868.25,204409654,38.9,,,,,,,,,,,,
S37, 2025-01-02 06:26:30.000,38897890.27,204409753.5,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:27:00.000,38897910.67,204409853.3,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:27:30.000,38897931.78,204409953.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 06:28:00.000,38897946.56,204410054,38.4,,,,,,,,,,,,
S37, 2025-01-02 06:28:30.000,38897963.72,204410154.9,39.5,,,,,,,,,,,,
S37, 2025-01-02 06:29:00.000,38897983.8,204410256.2,39.1,,,,,,,,,,,,
S37, 2025-01-02 06:29:30.000,38898006.16,204410358,39.1,,,,,,,,,,,,
S37, 2025-01-02 06:30:00.000,38898028.23,204410459.7,37.6,,,,,,,,,,,,
S37, 2025-01-02 06:30:30.000,38898045.27,204410561.8,38.3,,,,,,,,,,,,
S37, 2025-01-02 06:31:00.000,38898058.86,204410664,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:31:30.000,38898080.59,204410766.6,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:32:00.000,38898104.36,204410869.6,37.4,,,,,,,,,,,,
S37, 2025-01-02 06:32:30.000,38898122.11,204410972.7,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:33:00.000,38898139.84,204411075.8,38.4,,,,,,,,,,,,
S37, 2025-01-02 06:33:30.000,38898159.27,204411179.3,38.5,,,,,,,,,,,,
S37, 2025-01-02 06:34:00.000,38898186.41,204411283.3,38.8,,,,,,,,,,,,
S37, 2025-01-02 06:34:30.000,38898202.3,204411387.2,38.9,,,,,,,,,,,,
S37, 2025-01-02 06:35:00.000,38898217.83,204411491.3,37.3,,,,,,,,,,,,
S37, 2025-01-02 06:35:30.000,38898241.89,204411595.7,37.4,,,,,,,,,,,,
S37, 2025-01-02 06:36:00.000,38898255.36,204411700.2,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:36:30.000,38898281.55,204411805,38.4,,,,,,,,,,,,
S37, 2025-01-02 06:37:00.000,38898297.97,204411910.2,36.9,,,,,,,,,,,,
S37, 2025-01-02 06:37:30.000,38898313.78,204412015.6,37,,,,,,,,,,,,
S37, 2025-01-02 06:38:00.000,38898340.16,204412121.2,37.9,,,,,,,,,,,,
S37, 2025-01-02 06:38:30.000,38898354.94,204412226.8,37.2,,,,,,,,,,,,
S37, 2025-01-02 06:39:00.000,38898388.16,204412332.6,37.2,,,,,,,,,,,,
S37, 2025-01-02 06:39:30.000,38898392.61,204412438.7,37.5,,,,,,,,,,,,
S37, 2025-01-02 06:40:00.000,38898427.17,204412544.8,37.8,,,,,,,,,,,,
S37, 2025-01-02 06:40:30.000,38898439.03,204412651.4,37,,,,,,,,,,,,
S37, 2025-01-02 06:41:00.000,38898460.31,204412758.4,37.6,,,,,,,,,,,,
S37, 2025-01-02 06:41:30.000,38898479.95,204412865.7,37.2,,,,,,,,,,,,
S37, 2025-01-02 06:42:00.000,38898498.88,204412973.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 06:42:30.000,38898525.14,204413080.8,37.1,,,,,,,,,,,,
S37, 2025-01-02 06:43:00.000,38898541.53,204413188.7,37.2,,,,,,,,,,,,
S37, 2025-01-02 06:43:30.000,38898555.16,204413296.9,37.9,,,,,,,,,,,,
S37, 2025-01-02 06:44:00.000,38898579.8,204413405.5,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:44:30.000,38898601.09,204413514.3,38.3,,,,,,,,,,,,
S37, 2025-01-02 06:45:00.000,38898613.67,204413623.1,38.2,,,,,,,,,,,,
S37, 2025-01-02 06:45:30.000,38898640.78,204413732.5,38.3,,,,,,,,,,,,
S37, 2025-01-02 06:46:00.000,38898665.64,204413842.1,37.1,,,,,,,,,,,,
S37, 2025-01-02 06:46:30.000,38898686.56,204413952.1,37,,,,,,,,,,,,
S37, 2025-01-02 06:47:00.000,38898713.03,204414062.4,36.8,,,,,,,,,,,,
S37, 2025-01-02 06:47:30.000,38898731.2,204414172.9,37.1,,,,,,,,,,,,
S37, 2025-01-02 06:48:00.000,38898748.23,204414283.4,36.6,,,,,,,,,,,,
S37, 2025-01-02 06:48:30.000,38898774.72,204414393.8,37.7,,,,,,,,,,,,
S37, 2025-01-02 06:49:00.000,38898798.48,204414504,38.3,,,,,,,,,,,,
S37, 2025-01-02 06:49:30.000,38898816.48,204414614.5,37.3,,,,,,,,,,,,
S37, 2025-01-02 06:50:00.000,38898839.77,204414725.5,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:50:30.000,38898853.28,204414836.8,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:51:00.000,38898877.25,204414948.4,39.5,,,,,,,,,,,,
S37, 2025-01-02 06:51:30.000,38898894.66,204415060.8,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:52:00.000,38898921.64,204415173.4,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:52:30.000,38898935.48,204415286,37.2,,,,,,,,,,,,
S37, 2025-01-02 06:53:00.000,38898960.98,204415398.8,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:53:30.000,38898987.45,204415511.9,38.8,,,,,,,,,,,,
S37, 2025-01-02 06:54:00.000,38899002.16,204415625,38,,,,,,,,,,,,
S37, 2025-01-02 06:54:30.000,38899027.03,204415738,38.4,,,,,,,,,,,,
S37, 2025-01-02 06:55:00.000,38899051.75,204415851.2,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:55:30.000,38899072.14,204415964.7,38.5,,,,,,,,,,,,
S37, 2025-01-02 06:56:00.000,38899088.31,204416078.6,38.5,,,,,,,,,,,,
S37, 2025-01-02 06:56:30.000,38899113.22,204416192.6,38.7,,,,,,,,,,,,
S37, 2025-01-02 06:57:00.000,38899139.73,204416306.6,39,,,,,,,,,,,,
S37, 2025-01-02 06:57:30.000,38899150.83,204416420.8,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:58:00.000,38899179.92,204416535,37.7,,,,,,,,,,,,
S37, 2025-01-02 06:58:30.000,38899194.77,204416649.7,38.1,,,,,,,,,,,,
S37, 2025-01-02 06:59:00.000,38899220.3,204416764.4,38.6,,,,,,,,,,,,
S37, 2025-01-02 06:59:30.000,38899240.09,204416879.6,38.5,,,,,,,,,,,,
S37, 2025-01-02 07:00:00.000,38899263.17,204416995,38.3,,,,,,,,,,,,
S37, 2025-01-02 07:00:30.000,38899287.58,204417110.4,38.6,,,,,,,,,,,,
S37, 2025-01-02 07:01:00.000,38899309.16,204417226,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:01:30.000,38899325.91,204417341.7,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:02:00.000,38899353.38,204417457.8,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:02:30.000,38899374.25,204417573.6,36.8,,,,,,,,,,,,
S37, 2025-01-02 07:03:00.000,38899393.31,204417689.5,38.3,,,,,,,,,,,,
S37, 2025-01-02 07:03:30.000,38899418.7,204417805.6,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:04:00.000,38899438.3,204417922,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:04:30.000,38899467.19,204418038.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:05:00.000,38899487.52,204418156.3,36.6,,,,,,,,,,,,
S37, 2025-01-02 07:05:30.000,38899504.11,204418274.2,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:06:00.000,38899541.88,204418392.2,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:06:30.000,38899559.73,204418510.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:07:00.000,38899579.08,204418627.7,37,,,,,,,,,,,,
S37, 2025-01-02 07:07:30.000,38899595.06,204418745.9,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:08:00.000,38899619.77,204418865.8,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:08:30.000,38899646.83,204418986,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:09:00.000,38899665.41,204419106.2,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:09:30.000,38899690.58,204419226.1,38.7,,,,,,,,,,,,
S37, 2025-01-02 07:10:00.000,38899713.38,204419346.1,38.7,,,,,,,,,,,,
S37, 2025-01-02 07:10:30.000,38899737.94,204419466,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:11:00.000,38899763.78,204419585.9,37.9,,,,,,,,,,,,
S37, 2025-01-02 07:11:30.000,38899775.11,204419705.7,39,,,,,,,,,,,,
S37, 2025-01-02 07:12:00.000,38899808.56,204419825.7,38.5,,,,,,,,,,,,
S37, 2025-01-02 07:12:30.000,38899826.91,204419945.6,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:13:00.000,38899844.73,204420065.9,38.6,,,,,,,,,,,,
S37, 2025-01-02 07:13:30.000,38899865.17,204420186.3,38.4,,,,,,,,,,,,
S37, 2025-01-02 07:14:00.000,38899891.86,204420306.7,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:14:30.000,38899922.11,204420426.8,37.6,,,,,,,,,,,,
S37, 2025-01-02 07:15:00.000,38899947.39,204420547.1,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:15:30.000,38899969.38,204420667.8,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:16:00.000,38899993.72,204420788.7,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:16:30.000,38900009.81,204420909.6,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:17:00.000,38900035.05,204421030.9,36.7,,,,,,,,,,,,
S37, 2025-01-02 07:17:30.000,38900057.19,204421152.7,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:18:00.000,38900072.47,204421274.7,36.7,,,,,,,,,,,,
S37, 2025-01-02 07:18:30.000,38900104.17,204421397.1,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:19:00.000,38900125.36,204421519.8,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:19:30.000,38900149.98,204421642.8,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:20:00.000,38900175.14,204421766,37.9,,,,,,,,,,,,
S37, 2025-01-02 07:20:30.000,38900191.39,204421889.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:21:00.000,38900216.36,204422012.6,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:21:30.000,38900243.09,204422136.2,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:22:00.000,38900264.55,204422260,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:22:30.000,38900287.41,204422384,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:23:00.000,38900314.05,204422508.1,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:23:30.000,38900344.45,204422632.5,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:24:00.000,38900362.67,204422756.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:24:30.000,38900386.11,204422881.5,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:25:00.000,38900407.44,204423006.2,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:25:30.000,38900428.75,204423130.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:26:00.000,38900452.13,204423255.8,37,,,,,,,,,,,,
S37, 2025-01-02 07:26:30.000,38900473.98,204423381,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:27:00.000,38900501.83,204423507,37,,,,,,,,,,,,
S37, 2025-01-02 07:27:30.000,38900516.77,204423633.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:28:00.000,38900547.3,204423759.3,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:28:30.000,38900568,204423885.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:29:00.000,38900592.89,204424011.8,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:29:30.000,38900620.95,204424138.2,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:30:00.000,38900640.72,204424264.8,37,,,,,,,,,,,,
S37, 2025-01-02 07:30:30.000,38900673.16,204424391.5,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:31:00.000,38900699.5,204424518.4,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:31:30.000,38900715.61,204424645.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:32:00.000,38900750.3,204424773.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:32:30.000,38900767.89,204424901.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:33:00.000,38900796,204425028.9,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:33:30.000,38900812.47,204425157.2,37,,,,,,,,,,,,
S37, 2025-01-02 07:34:00.000,38900842.39,204425285.6,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:34:30.000,38900865.14,204425413.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:35:00.000,38900891.84,204425541.3,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:35:30.000,38900913.08,204425669,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:36:00.000,38900930.73,204425796.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:36:30.000,38900955.94,204425924.9,37,,,,,,,,,,,,
S37, 2025-01-02 07:37:00.000,38900979.58,204426053.4,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:37:30.000,38901007.58,204426182,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:38:00.000,38901030.39,204426310.8,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:38:30.000,38901057.63,204426439.7,37,,,,,,,,,,,,
S37, 2025-01-02 07:39:00.000,38901075.95,204426568.8,37,,,,,,,,,,,,
S37, 2025-01-02 07:39:30.000,38901105.42,204426698.1,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:40:00.000,38901130.86,204426827.5,37,,,,,,,,,,,,
S37, 2025-01-02 07:40:30.000,38901154.84,204426956.9,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:41:00.000,38901172.94,204427086.4,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:41:30.000,38901201.38,204427215.7,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:42:00.000,38901229.89,204427345.6,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:42:30.000,38901248.38,204427475.7,36.8,,,,,,,,,,,,
S37, 2025-01-02 07:43:00.000,38901281.19,204427606.2,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:43:30.000,38901307.59,204427737,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:44:00.000,38901325.13,204427867.5,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:44:30.000,38901352.78,204427998.3,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:45:00.000,38901380.8,204428129.3,36.7,,,,,,,,,,,,
S37, 2025-01-02 07:45:30.000,38901411.88,204428260.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:46:00.000,38901433.2,204428391.1,37,,,,,,,,,,,,
S37, 2025-01-02 07:46:30.000,38901443.17,204428522.1,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:47:00.000,38901472.09,204428653.4,37,,,,,,,,,,,,
S37, 2025-01-02 07:47:30.000,38901502.56,204428784.7,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:48:00.000,38901527.08,204428916.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:48:30.000,38901559.27,204429048,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:49:00.000,38901576.45,204429179.7,36.4,,,,,,,,,,,,
S37, 2025-01-02 07:49:30.000,38901603.95,204429311.5,37,,,,,,,,,,,,
S37, 2025-01-02 07:50:00.000,38901622.98,204429443.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:50:30.000,38901649.13,204429575.2,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:51:00.000,38901679.59,204429707,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:51:30.000,38901706.27,204429839.1,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:52:00.000,38901723.3,204429971.1,37.4,,,,,,,,,,,,
S37, 2025-01-02 07:52:30.000,38901748.52,204430103.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:53:00.000,38901774.64,204430235.8,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:53:30.000,38901798.64,204430368.4,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:54:00.000,38901827.03,204430501.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:54:30.000,38901849.73,204430634.1,37.2,,,,,,,,,,,,
S37, 2025-01-02 07:55:00.000,38901876.56,204430767,36.6,,,,,,,,,,,,
S37, 2025-01-02 07:55:30.000,38901904.27,204430899.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 07:56:00.000,38901925.83,204431031.4,37.5,,,,,,,,,,,,
S37, 2025-01-02 07:56:30.000,38901952.84,204431163,37,,,,,,,,,,,,
S37, 2025-01-02 07:57:00.000,38901972.06,204431295.2,36.7,,,,,,,,,,,,
S37, 2025-01-02 07:57:30.000,38902007.72,204431428,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:58:00.000,38902035.06,204431561.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 07:58:30.000,38902058.05,204431694.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 07:59:00.000,38902087.64,204431828.8,37.8,,,,,,,,,,,,
S37, 2025-01-02 07:59:30.000,38902097.3,204431963.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:00:00.000,38902122.34,204432097.8,36.6,,,,,,,,,,,,
S37, 2025-01-02 08:00:30.000,38902152.73,204432231.2,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:01:00.000,38902177.73,204432364.6,37,,,,,,,,,,,,
S37, 2025-01-02 08:01:30.000,38902209.5,204432498.1,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:02:00.000,38902228.31,204432632.1,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:02:30.000,38902258.44,204432766.3,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:03:00.000,38902277.63,204432901,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:03:30.000,38902295.52,204433035.6,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:04:00.000,38902336.41,204433170.9,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:04:30.000,38902353.64,204433306.5,36.6,,,,,,,,,,,,
S37, 2025-01-02 08:05:00.000,38902379.89,204433442.2,37,,,,,,,,,,,,
S37, 2025-01-02 08:05:30.000,38902406.41,204433577.6,37,,,,,,,,,,,,
S37, 2025-01-02 08:06:00.000,38902435.72,204433712.9,37.2,,,,,,,,,,,,
S37, 2025-01-02 08:06:30.000,38902460.69,204433847.9,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:07:00.000,38902485.86,204433983,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:07:30.000,38902506.64,204434118.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:08:00.000,38902536.11,204434253.9,37,,,,,,,,,,,,
S37, 2025-01-02 08:08:30.000,38902564.81,204434389.7,37,,,,,,,,,,,,
S37, 2025-01-02 08:09:00.000,38902586.89,204434525.4,37.2,,,,,,,,,,,,
S37, 2025-01-02 08:09:30.000,38902615.89,204434661,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:10:00.000,38902649.73,204434796.4,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:10:30.000,38902661.97,204434931.9,37,,,,,,,,,,,,
S37, 2025-01-02 08:11:00.000,38902692.72,204435067.5,37.4,,,,,,,,,,,,
S37, 2025-01-02 08:11:30.000,38902716.64,204435203.1,37.2,,,,,,,,,,,,
S37, 2025-01-02 08:12:00.000,38902740.89,204435338.9,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:12:30.000,38902775.3,204435474.7,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:13:00.000,38902796.58,204435610.8,37,,,,,,,,,,,,
S37, 2025-01-02 08:13:30.000,38902821.83,204435746.7,36.5,,,,,,,,,,,,
S37, 2025-01-02 08:14:00.000,38902844.81,204435882.8,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:14:30.000,38902875.63,204436019.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:15:00.000,38902894.95,204436155.3,37.7,,,,,,,,,,,,
S37, 2025-01-02 08:15:30.000,38902926.75,204436291.3,37.6,,,,,,,,,,,,
S37, 2025-01-02 08:16:00.000,38902950.88,204436427.6,38.7,,,,,,,,,,,,
S37, 2025-01-02 08:16:30.000,38902979.19,204436564,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:17:00.000,38903008.53,204436700.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:17:30.000,38903038.98,204436837.2,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:18:00.000,38903059,204436973.9,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:18:30.000,38903089.27,204437110.6,37.2,,,,,,,,,,,,
S37, 2025-01-02 08:19:00.000,38903112.72,204437247.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:19:30.000,38903128.86,204437384.3,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:20:00.000,38903166.98,204437521.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:20:30.000,38903189.05,204437658.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:21:00.000,38903211.64,204437795.2,37,,,,,,,,,,,,
S37, 2025-01-02 08:21:30.000,38903237,204437932.3,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:22:00.000,38903266.42,204438069.4,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:22:30.000,38903284.64,204438206.6,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:23:00.000,38903322.59,204438344.3,38.1,,,,,,,,,,,,
S37, 2025-01-02 08:23:30.000,38903345.64,204438482.5,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:24:00.000,38903377.36,204438621,37,,,,,,,,,,,,
S37, 2025-01-02 08:24:30.000,38903404.06,204438759.6,37.5,,,,,,,,,,,,
S37, 2025-01-02 08:25:00.000,38903423.83,204438898.2,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:25:30.000,38903454.78,204439036.4,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:26:00.000,38903476.28,204439174.6,37.4,,,,,,,,,,,,
S37, 2025-01-02 08:26:30.000,38903497.28,204439312.7,37.5,,,,,,,,,,,,
S37, 2025-01-02 08:27:00.000,38903527.23,204439450.9,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:27:30.000,38903560.48,204439589.1,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:28:00.000,38903585.5,204439727.2,37.6,,,,,,,,,,,,
S37, 2025-01-02 08:28:30.000,38903612.67,204439865,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:29:00.000,38903638.98,204440002.8,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:29:30.000,38903660.33,204440140.2,36.6,,,,,,,,,,,,
S37, 2025-01-02 08:30:00.000,38903682.98,204440277.8,37.6,,,,,,,,,,,,
S37, 2025-01-02 08:30:30.000,38903710.53,204440415.7,37,,,,,,,,,,,,
S37, 2025-01-02 08:31:00.000,38903736.72,204440553.5,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:31:30.000,38903758.22,204440691.4,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:32:00.000,38903796.23,204440829.4,37,,,,,,,,,,,,
S37, 2025-01-02 08:32:30.000,38903819.83,204440967.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:33:00.000,38903846.39,204441105.8,37,,,,,,,,,,,,
S37, 2025-01-02 08:33:30.000,38903871.34,204441244.1,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:34:00.000,38903896.91,204441381.9,37.2,,,,,,,,,,,,
S37, 2025-01-02 08:34:30.000,38903917.66,204441519.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:35:00.000,38903946.97,204441657.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:35:30.000,38903976.86,204441795.8,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:36:00.000,38904000.2,204441934.1,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:36:30.000,38904031.02,204442072.4,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:37:00.000,38904058.28,204442210.7,37.6,,,,,,,,,,,,
S37, 2025-01-02 08:37:30.000,38904085.89,204442348.7,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:38:00.000,38904103.38,204442486.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:38:30.000,38904136.33,204442624.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:39:00.000,38904155.97,204442762.4,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:39:30.000,38904189.09,204442900.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:40:00.000,38904215.72,204443038.8,37,,,,,,,,,,,,
S37, 2025-01-02 08:40:30.000,38904236.91,204443177.2,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:41:00.000,38904256.89,204443315.6,37,,,,,,,,,,,,
S37, 2025-01-02 08:41:30.000,38904291.83,204443454.6,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:42:00.000,38904317.77,204443593.4,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:42:30.000,38904342.63,204443732.3,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:43:00.000,38904379.17,204443871,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:43:30.000,38904398.09,204444009.6,37,,,,,,,,,,,,
S37, 2025-01-02 08:44:00.000,38904421.86,204444148.5,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:44:30.000,38904446.08,204444287.4,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:45:00.000,38904473.16,204444426.2,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:45:30.000,38904499.73,204444565.1,37.1,,,,,,,,,,,,
S37, 2025-01-02 08:46:00.000,38904521.95,204444704,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:46:30.000,38904546.47,204444842.9,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:47:00.000,38904579.97,204444981.9,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:47:30.000,38904603.97,204445121,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:48:00.000,38904636.75,204445260.1,36.8,,,,,,,,,,,,
S37, 2025-01-02 08:48:30.000,38904657.95,204445398.9,37.3,,,,,,,,,,,,
S37, 2025-01-02 08:49:00.000,38904687.78,204445537.8,36.7,,,,,,,,,,,,
S37, 2025-01-02 08:49:30.000,38904715.31,204445676.9,36.6,,,,,,,,,,,,
S37, 2025-01-02 08:50:00.000,38904739.48,204445816.2,37,,,,,,,,,,,,
S37, 2025-01-02 08:50:30.000,38904759.72,204445955.2,36.9,,,,,,,,,,,,
S37, 2025-01-02 08:51:00.000,38904794.72,204446094.4,37,,,,,,,,,,,,
